"Customer ID","Recency","Frequency","Monetary","AvgOrderValue","AvgQuantity","TotalQuantity","OutlierOrders","Country","Churn","HighValue","Segment","CountryGroup"
"13653",397.188194444444,1,152.2,152.2,8,72,0,"United Kingdom",1,0,1,"United Kingdom"
"13654",54.9729166666667,9,5314.94,590.548888888889,15.1176470588235,4112,22,"United Kingdom",0,1,3,"United Kingdom"
"13655",23.9340277777778,6,2280.51,380.085,10.2941176470588,1225,4,"United Kingdom",1,0,3,"United Kingdom"
"13656",74.0965277777778,4,1078.85,269.7125,9.90804597701149,862,6,"United Kingdom",1,0,3,"United Kingdom"
"13657",111.010416666667,1,152.34,152.34,14.6666666666667,132,2,"United Kingdom",0,0,3,"United Kingdom"
"13658",113.815972222222,5,4319.63,863.926,9.01863354037267,1452,3,"United Kingdom",0,1,3,"United Kingdom"
"13659",115.009027777778,12,4884.68,407.056666666667,9.22262773722628,2527,6,"United Kingdom",1,1,3,"United Kingdom"
"13660",309.861111111111,1,306.64,306.64,3.4,136,0,"United Kingdom",1,0,1,"United Kingdom"
"13661",512.911111111111,1,325.24,325.24,6.94117647058824,118,0,"United Kingdom",1,0,1,"United Kingdom"
"13662",121.977083333333,10,1868.79,186.879,8.38135593220339,989,1,"United Kingdom",0,0,3,"United Kingdom"
"13663",88.8791666666667,5,2047.51,409.502,9.02020202020202,893,3,"United Kingdom",1,0,3,"United Kingdom"
"13665",295.988888888889,3,1711.66,570.553333333333,15.5849056603774,1652,14,"United Kingdom",1,0,1,"United Kingdom"
"13666",196.9875,4,107.3,26.825,3.33333333333333,50,0,"United Kingdom",0,0,3,"United Kingdom"
"13667",58.8805555555556,1,299.05,299.05,1.79518072289157,149,0,"United Kingdom",1,0,3,"United Kingdom"
"13668",22.9979166666667,30,11539.62,384.654,8.55394524959742,5312,29,"United Kingdom",0,1,2,"United Kingdom"
"13669",59.0458333333333,2,243.15,121.575,21.125,169,3,"United Kingdom",0,0,3,"United Kingdom"
"13671",304.083333333333,1,172.6,172.6,1.484375,95,0,"United Kingdom",1,0,1,"United Kingdom"
"13672",210.95625,3,419.92,139.973333333333,7.66666666666667,138,0,"United Kingdom",1,0,3,"United Kingdom"
"13674",342.089583333333,1,240.68,240.68,7.28571428571429,102,0,"United Kingdom",1,0,1,"United Kingdom"
"13675",60.9951388888889,2,486.82,243.41,13.2,330,1,"United Kingdom",1,0,3,"United Kingdom"
"13676",448.805555555556,2,243.9,121.95,8,104,1,"United Kingdom",1,0,1,"United Kingdom"
"13677",314.054166666667,2,551.24,275.62,2.04716981132075,217,0,"United Kingdom",1,0,1,"United Kingdom"
"13678",61.1083333333333,1,232.6,232.6,57.75,924,11,"United Kingdom",1,0,3,"United Kingdom"
"13679",403.025694444444,3,281.26,93.7533333333333,2.04,102,0,"United Kingdom",1,0,1,"United Kingdom"
"13680",247.027083333333,10,10092.14,1009.214,8.63026819923372,4505,40,"United Kingdom",0,1,3,"United Kingdom"
"13681",64.8951388888889,1,203.46,203.46,7.38461538461539,96,0,"United Kingdom",0,0,3,"United Kingdom"
"13682",96.9472222222222,1,59.5,59.5,3.33333333333333,10,0,"United Kingdom",1,0,3,"United Kingdom"
"13683",367.118055555556,1,258.6,258.6,18,180,1,"United Kingdom",1,0,1,"United Kingdom"
"13684",195.109027777778,4,594.88,148.72,2.16666666666667,234,0,"United Kingdom",1,0,3,"United Kingdom"
"13686",92.1527777777778,3,409.04,136.346666666667,11.1176470588235,378,0,"United Kingdom",1,0,3,"United Kingdom"
"13687",347.847222222222,1,11880.84,11880.84,1937.04444444444,87167,45,"United Kingdom",1,1,1,"United Kingdom"
"13688",544.94375,1,375.5,375.5,26,130,2,"United Kingdom",1,0,1,"United Kingdom"
"13689",354.099305555556,1,349.5,349.5,70,210,2,"United Kingdom",0,0,1,"United Kingdom"
"13691",305.802777777778,1,212.78,212.78,2.68518518518519,145,0,"United Kingdom",1,0,1,"United Kingdom"
"13692",123.110416666667,4,2497.66,624.415,21.4666666666667,1610,11,"United Kingdom",0,0,3,"United Kingdom"
"13693",283.770138888889,9,2011.82,223.535555555556,8.30188679245283,880,2,"United Kingdom",1,0,1,"United Kingdom"
"13694",16.9743055555556,132,176512.71,1337.2175,124.440544412607,173719,1206,"United Kingdom",0,1,4,"United Kingdom"
"13695",7.94513888888889,13,2033.67,156.436153846154,19.4571428571429,1362,11,"United Kingdom",0,0,3,"United Kingdom"
"13696",331.129166666667,3,2020.4,673.466666666667,23,552,4,"United Kingdom",1,0,1,"United Kingdom"
"13698",506.040277777778,2,451.73,225.865,5.97368421052632,227,1,"United Kingdom",1,0,1,"United Kingdom"
"13699",64.8326388888889,2,764.15,382.075,5.91891891891892,219,0,"United Kingdom",1,0,3,"United Kingdom"
"13700",2.03125,11,1983.11,180.282727272727,11.2612612612613,2500,15,"United Kingdom",0,0,3,"United Kingdom"
"13701",356.007638888889,1,161,161,8.88888888888889,80,0,"United Kingdom",1,0,1,"United Kingdom"
"13702",355.048611111111,1,135.18,135.18,14.8,74,0,"United Kingdom",1,0,1,"United Kingdom"
"13703",227.986111111111,2,425.56,212.78,3.45945945945946,128,0,"United Kingdom",1,0,3,"United Kingdom"
"13705",54.1493055555556,6,1528.01,254.668333333333,11.6417910447761,780,1,"United Kingdom",0,0,3,"United Kingdom"
"13706",212.145138888889,2,631.17,315.585,7.92105263157895,301,0,"United Kingdom",1,0,3,"United Kingdom"
"13707",176.782638888889,5,3365.86,673.172,14.258064516129,2210,19,"United Kingdom",1,1,3,"United Kingdom"
"13708",180.961111111111,1,285.33,285.33,6.14285714285714,301,1,"United Kingdom",1,0,3,"United Kingdom"
"13709",11.1041666666667,10,4182.51,418.251,10.4333333333333,2504,3,"United Kingdom",0,1,3,"United Kingdom"
"13710",333.102777777778,2,329.04,164.52,22.8571428571429,160,1,"United Kingdom",0,0,1,"United Kingdom"
"13711",128.096527777778,9,1792.26,199.14,8.90217391304348,819,3,"United Kingdom",1,0,3,"United Kingdom"
"13712",156.011805555556,2,766.42,383.21,34.1818181818182,1128,10,"United Kingdom",1,0,3,"United Kingdom"
"13713",317.855555555556,3,740.76,246.92,3.55,284,0,"United Kingdom",1,0,1,"United Kingdom"
"13714",374.953472222222,1,161.35,161.35,1.66666666666667,50,0,"United Kingdom",1,0,1,"United Kingdom"
"13715",190.728472222222,17,8153.04,479.590588235294,9.375,4800,13,"United Kingdom",1,1,3,"United Kingdom"
"13716",178.959027777778,1,138.28,138.28,6.57142857142857,138,0,"United Kingdom",1,0,3,"United Kingdom"
"13717",38.1868055555556,6,1274.28,212.38,18.8387096774194,1752,14,"United Kingdom",0,0,3,"United Kingdom"
"13718",155.976388888889,2,306.55,153.275,14.4166666666667,173,1,"United Kingdom",1,0,3,"United Kingdom"
"13719",114.998611111111,8,2080.14,260.0175,5.60096153846154,1165,2,"United Kingdom",0,0,3,"United Kingdom"
"13720",26.0027777777778,4,799.9,199.975,11.6511627906977,501,1,"United Kingdom",1,0,3,"United Kingdom"
"13721",304.785416666667,1,217.4,217.4,14,196,0,"United Kingdom",0,0,1,"United Kingdom"
"13722",41.0041666666667,10,5635.41,563.541,16.1851851851852,3059,8,"United Kingdom",1,1,3,"United Kingdom"
"13723",126.823611111111,6,1194.08,199.013333333333,10.2241379310345,593,5,"United Kingdom",1,0,3,"United Kingdom"
"13724",546.890277777778,1,213.01,213.01,3.0952380952381,130,0,"United Kingdom",1,0,1,"United Kingdom"
"13725",78.8666666666667,7,1865.7,266.528571428571,7.62105263157895,724,2,"United Kingdom",0,0,3,"United Kingdom"
"13726",10.0722222222222,1,292.68,292.68,16.695652173913,384,0,"United Kingdom",0,0,3,"United Kingdom"
"13727",521.025,6,740.67,123.445,3.26984126984127,206,1,"United Kingdom",0,0,1,"United Kingdom"
"13728",16.9972222222222,15,2636.05,175.736666666667,7.71523178807947,1165,0,"United Kingdom",0,1,3,"United Kingdom"
"13729",345.0875,3,724.73,241.576666666667,10.7435897435897,419,1,"United Kingdom",1,0,1,"United Kingdom"
"13730",45.1770833333333,2,752.6,376.3,11.3488372093023,488,1,"United Kingdom",1,0,3,"United Kingdom"
"13731",128.928472222222,2,610.59,305.295,7.31578947368421,278,0,"United Kingdom",1,0,3,"United Kingdom"
"13733",320.022222222222,2,487.03,243.515,11.551724137931,335,1,"United Kingdom",1,0,1,"United Kingdom"
"13734",418.031944444444,4,6695.69,1673.9225,11.1851851851852,302,2,"United Kingdom",1,1,1,"United Kingdom"
"13735",85.0715277777778,11,8288.92,753.538181818182,6.72563176895307,3726,6,"United Kingdom",0,1,3,"United Kingdom"
"13736",169.990277777778,6,2380.2,396.7,2.91136363636364,1281,0,"United Kingdom",0,0,3,"United Kingdom"
"13737",109.845833333333,1,339.6,339.6,4.16666666666667,125,1,"United Kingdom",1,0,3,"United Kingdom"
"13738",305.89375,1,434.78,434.78,2.66292134831461,237,0,"United Kingdom",1,0,1,"United Kingdom"
"13739",437.100694444444,1,75.3,75.3,7.33333333333333,22,0,"United Kingdom",0,0,1,"United Kingdom"
"13740",150.095833333333,5,1582.77,316.554,10.5,987,5,"United Kingdom",1,0,3,"United Kingdom"
"13741",93.20625,2,363.13,181.565,7.15,143,0,"United Kingdom",0,0,3,"United Kingdom"
"13742",71.9756944444444,10,2632.57,263.257,3.73643410852713,964,2,"United Kingdom",0,1,3,"United Kingdom"
"13743",17.1041666666667,5,912.12,182.424,40.4,1212,10,"United Kingdom",0,0,3,"United Kingdom"
"13744",4.89652777777778,2,1080.52,540.26,18.3015873015873,1153,4,"United Kingdom",1,0,3,"United Kingdom"
"13745",71.8381944444444,2,777.36,388.68,20.4642857142857,1146,8,"United Kingdom",1,0,3,"United Kingdom"
"13746",323.038194444444,1,176.69,176.69,9.22222222222222,83,0,"United Kingdom",1,0,1,"United Kingdom"
"13747",283.092361111111,2,169.8,84.9,12,60,0,"United Kingdom",1,0,1,"United Kingdom"
"13748",5.12847222222222,9,2064.35,229.372222222222,17.7241379310345,1028,7,"United Kingdom",1,0,3,"United Kingdom"
"13750",49.9243055555556,10,3271.55,327.155,18.3571428571429,1285,11,"United Kingdom",0,1,3,"United Kingdom"
"13751",197.870833333333,1,296.25,296.25,16.8888888888889,152,1,"United Kingdom",1,0,3,"United Kingdom"
"13752",33.9402777777778,7,1579.83,225.69,10.6914893617021,1005,9,"United Kingdom",1,0,3,"United Kingdom"
"13753",197.001388888889,4,2094.57,523.6425,18.125,1450,6,"United Kingdom",1,0,3,"United Kingdom"
"13754",61.0409722222222,3,447.05,149.016666666667,15,315,3,"United Kingdom",1,0,3,"United Kingdom"
"13756",2.97986111111111,17,6438.76,378.750588235294,12.9897260273973,3793,27,"United Kingdom",0,1,3,"United Kingdom"
"13757",584.009027777778,1,195.55,195.55,6.75,54,0,"United Kingdom",1,0,1,"United Kingdom"
"13758",110.901388888889,13,7859.1,604.546153846154,16.4106463878327,4316,33,"United Kingdom",0,1,3,"United Kingdom"
"13760",165.998611111111,4,1211.94,302.985,5.8,522,0,"United Kingdom",0,0,3,"United Kingdom"
"13761",89.1715277777778,5,1373.23,274.646,7.86904761904762,661,0,"United Kingdom",0,0,3,"United Kingdom"
"13762",128.149305555556,5,2472.48,494.496,74.5142857142857,2608,23,"United Kingdom",1,0,3,"United Kingdom"
"13763",326.975694444444,2,3502.48,1751.24,71.3142857142857,2496,27,"United Kingdom",0,1,1,"United Kingdom"
"13764",53.8159722222222,5,2343.49,468.698,5.80666666666667,1742,3,"United Kingdom",0,0,3,"United Kingdom"
"13765",562.961111111111,1,352.821,352.821,17.4705882352941,297,2,"United Kingdom",1,0,1,"United Kingdom"
"13766",404.934027777778,1,190.35,190.35,8.05882352941176,137,0,"United Kingdom",1,0,1,"United Kingdom"
"13767",18.1013888888889,64,26359.58,411.8684375,16.5524372230428,11206,88,"United Kingdom",0,1,2,"United Kingdom"
"13768",636.089583333333,2,875.97,437.985,11.3030303030303,373,0,"United Kingdom",1,0,1,"United Kingdom"
"13769",1.95486111111111,18,4858.23,269.901666666667,8.90041493775934,2145,8,"United Kingdom",0,1,3,"United Kingdom"
"13770",331.902777777778,4,785.37,196.3425,9.75,468,4,"United Kingdom",1,0,1,"United Kingdom"
"13771",108.995138888889,7,4559.22,651.317142857143,14.8982035928144,2488,11,"United Kingdom",0,1,3,"United Kingdom"
"13772",6.06111111111111,7,2660.36,380.051428571429,2.43286573146293,1214,0,"United Kingdom",0,1,3,"United Kingdom"
"13773",306.042361111111,2,301.54,150.77,9.1578947368421,174,0,"United Kingdom",1,0,1,"United Kingdom"
"13775",500.024305555556,1,1049.66,1049.66,7.22222222222222,455,0,"United Kingdom",1,0,1,"United Kingdom"
"13776",337.860416666667,2,623.98,311.99,1,2,0,"United Kingdom",1,0,1,"United Kingdom"
"13777",38.99375,52,36021.34,692.718076923077,58.4604316546763,16252,146,"United Kingdom",0,1,2,"United Kingdom"
"13778",12.8923611111111,4,1124.49,281.1225,11.6136363636364,511,2,"United Kingdom",1,0,3,"United Kingdom"
"13779",425.059722222222,1,161.13,161.13,1.96296296296296,53,0,"United Kingdom",1,0,1,"United Kingdom"
"13780",80.0465277777778,2,488.34,244.17,6.68,334,1,"United Kingdom",0,0,3,"United Kingdom"
"13781",160.029166666667,3,778.83,259.61,5.26315789473684,300,0,"United Kingdom",1,0,3,"United Kingdom"
"13782",34.0201388888889,10,1362.01,136.201,2.47567567567568,458,1,"United Kingdom",0,0,3,"United Kingdom"
"13783",397.14375,4,1542.09,385.5225,343.7,3437,10,"United Kingdom",1,0,1,"United Kingdom"
"13784",4.01597222222222,12,2571.59,214.299166666667,66.6410256410256,2599,21,"United Kingdom",0,0,3,"United Kingdom"
"13785",338.142361111111,4,542.49,135.6225,5.03333333333333,151,0,"United Kingdom",1,0,1,"United Kingdom"
"13786",276.95625,6,3127.99,521.331666666667,13.0603448275862,1515,8,"United Kingdom",1,1,1,"United Kingdom"
"13787",273.920138888889,5,1019.86,203.972,11.5645161290323,717,2,"United Kingdom",0,0,1,"United Kingdom"
"13788",414.875,1,3.75,3.75,1,1,0,"United Kingdom",1,0,1,"United Kingdom"
"13789",297.888194444444,1,239.46,239.46,14.3333333333333,258,0,"United Kingdom",1,0,1,"United Kingdom"
"13791",37.0458333333333,2,1516,758,109.090909090909,1200,11,"United Kingdom",1,0,3,"United Kingdom"
"13792",196.949305555556,2,263,131.5,6.57142857142857,92,0,"United Kingdom",0,0,3,"United Kingdom"
"13793",556.184027777778,1,96,96,7.42857142857143,52,0,"United Kingdom",1,0,1,"United Kingdom"
"13794",456.013888888889,1,126.03,126.03,7,63,0,"United Kingdom",1,0,1,"United Kingdom"
"13795",297.809027777778,4,836.3,209.075,43.1034482758621,1250,10,"United Kingdom",1,0,1,"United Kingdom"
"13796",408.920138888889,1,289.7,289.7,9.90909090909091,218,0,"United Kingdom",1,0,1,"United Kingdom"
"13797",346.094444444444,3,1179.45,393.15,7.34615384615385,573,0,"United Kingdom",1,0,1,"United Kingdom"
"13798",2.88611111111111,95,67436.16,709.854315789474,67.4215530903328,42543,501,"United Kingdom",0,1,2,"United Kingdom"
"13799",26.0298611111111,9,2803.57,311.507777777778,14.5188679245283,1539,5,"United Kingdom",1,1,3,"United Kingdom"
"13800",219.015972222222,3,1679.56,559.853333333333,12.2054794520548,891,5,"United Kingdom",1,0,3,"United Kingdom"
"13802",48.0805555555556,19,26259.11,1382.05842105263,31.5379464285714,14129,121,"United Kingdom",1,1,2,"United Kingdom"
"13803",164.995138888889,3,1338.91,446.303333333333,10.6538461538462,831,1,"United Kingdom",1,0,3,"United Kingdom"
"13804",6.07708333333333,6,2098.74,349.79,10.5714285714286,1258,5,"United Kingdom",0,0,3,"United Kingdom"
"13805",38.8895833333333,1,500.24,500.24,121.333333333333,728,6,"United Kingdom",0,0,3,"United Kingdom"
"13807",276.876388888889,3,422.2,140.733333333333,4.64,116,0,"United Kingdom",1,0,1,"United Kingdom"
"13808",3.02777777777778,2,723.1,361.55,9.25714285714286,324,0,"United Kingdom",0,0,3,"United Kingdom"
"13809",214.982638888889,3,679.7,226.566666666667,11.24,281,1,"Cyprus",1,0,3,"Other"
"13811",93.1222222222222,3,814.5,271.5,5.23076923076923,68,0,"Germany",1,0,3,"Germany"
"13812",14.9972222222222,1,278.74,278.74,9.55,191,0,"Germany",0,0,3,"Germany"
"13813",44.0951388888889,5,1783.75,356.75,10.0769230769231,917,3,"Germany",0,0,3,"Germany"
"13814",1.95972222222222,3,2257.32,752.44,15.3670886075949,1214,4,"Germany",1,0,3,"Germany"
"13815",81.9875,6,6426.13,1071.02166666667,15.1455696202532,4786,15,"Germany",0,1,3,"Germany"
"13817",261.044444444444,1,128.7,128.7,7,63,0,"Germany",0,0,1,"Germany"
"13818",339.010416666667,1,61.28,61.28,12,60,0,"United Kingdom",1,0,1,"United Kingdom"
"13819",211.091666666667,6,2642.35,440.391666666667,22.8613861386139,2309,17,"United Kingdom",1,1,3,"United Kingdom"
"13820",327.961111111111,3,652.75,217.583333333333,3.20224719101124,285,0,"United Kingdom",1,0,1,"United Kingdom"
"13821",54.1256944444444,6,1379.08,229.846666666667,2.33823529411765,477,0,"United Kingdom",1,0,3,"United Kingdom"
"13823",1.08888888888889,6,3096.21,516.035,9.73154362416107,1450,4,"United Kingdom",0,1,3,"United Kingdom"
"13824",45.1444444444444,11,3045.66,276.878181818182,14.8222222222222,1334,8,"United Kingdom",0,1,3,"United Kingdom"
"13825",531.075,2,255.59,127.795,4.55,182,1,"United Kingdom",1,0,1,"United Kingdom"
"13826",85.9597222222222,1,189.5,189.5,8.2,82,0,"United Kingdom",1,0,3,"United Kingdom"
"13827",43.0451388888889,2,300.76,150.38,1.55737704918033,95,0,"United Kingdom",0,0,3,"United Kingdom"
"13829",330.771527777778,1,102,102,12,12,0,"United Kingdom",1,0,1,"United Kingdom"
"13830",491.018055555556,1,156.85,156.85,4.27272727272727,47,0,"United Kingdom",1,0,1,"United Kingdom"
"13831",48.0166666666667,16,5837.94,364.87125,12.5872093023256,2165,20,"United Kingdom",0,1,3,"United Kingdom"
"13832",331.922916666667,1,557.69,557.69,7.53846153846154,392,5,"United Kingdom",0,0,1,"United Kingdom"
"13833",68.9743055555556,2,700.41,350.205,5.52272727272727,243,0,"United Kingdom",1,0,3,"United Kingdom"
"13834",486.099305555556,2,324.19,162.095,13.8125,221,2,"United Kingdom",1,0,1,"United Kingdom"
"13835",64.8986111111111,5,798.04,159.608,7.38,369,0,"United Kingdom",0,0,3,"United Kingdom"
"13836",308.971527777778,2,620.37,310.185,8.80645161290323,273,1,"United Kingdom",1,0,1,"United Kingdom"
"13837",121.027777777778,2,266.59,133.295,10.1111111111111,182,1,"United Kingdom",1,0,3,"United Kingdom"
"13838",27.0819444444444,9,1482.79,164.754444444444,1.71590909090909,604,0,"United Kingdom",0,0,3,"United Kingdom"
"13839",395.956944444444,1,139.95,139.95,3.57142857142857,25,0,"United Kingdom",1,0,1,"United Kingdom"
"13840",325.969444444444,1,651.4,651.4,8.95,358,0,"United Kingdom",1,0,1,"United Kingdom"
"13841",162.027777777778,1,85,85,100,100,1,"United Kingdom",1,0,3,"United Kingdom"
"13842",65.00625,16,4098.99,256.186875,7.05363984674329,1841,1,"United Kingdom",0,1,3,"United Kingdom"
"13843",290.793055555556,1,319.75,319.75,8.05555555555556,145,0,"United Kingdom",1,0,1,"United Kingdom"
"13846",151.907638888889,3,1106.66,368.886666666667,9.59420289855072,662,0,"United Kingdom",0,0,3,"United Kingdom"
"13847",629.089583333333,1,310.72,310.72,5.05263157894737,96,0,"United Kingdom",1,0,1,"United Kingdom"
"13848",1.99444444444444,8,3015,376.875,920,9200,10,"United Kingdom",1,1,3,"United Kingdom"
"13849",80.1104166666667,4,2524.93,631.2325,7.63694267515924,1199,1,"United Kingdom",0,0,3,"United Kingdom"
"13850",38.9486111111111,1,1595.48,1595.48,10.1505376344086,944,0,"United Kingdom",1,0,3,"United Kingdom"
"13851",5.00972222222222,8,4606.46,575.8075,18.0357142857143,2525,5,"United Kingdom",1,1,3,"United Kingdom"
"13852",520.155555555556,1,187.35,187.35,7.72727272727273,85,0,"United Kingdom",1,0,1,"United Kingdom"
"13854",1.92708333333333,34,10304.2,303.064705882353,20.1146496815287,3158,23,"United Kingdom",0,1,2,"United Kingdom"
"13855",410.122916666667,4,1310.34,327.585,7.87671232876712,575,1,"United Kingdom",1,0,1,"United Kingdom"
"13856",78.1159722222222,11,1142.03,103.820909090909,20.462962962963,1105,9,"United Kingdom",1,0,3,"United Kingdom"
"13857",302.997222222222,6,1001.01,166.835,6.109375,782,3,"United Kingdom",1,0,1,"United Kingdom"
"13859",235.858333333333,2,515.86,257.93,4.63888888888889,167,0,"United Kingdom",1,0,1,"United Kingdom"
"13861",338.9375,2,273.26,136.63,10.7142857142857,225,0,"United Kingdom",1,0,1,"United Kingdom"
"13862",17.9145833333333,7,2128.03,304.004285714286,11.5725190839695,1516,1,"United Kingdom",0,0,3,"United Kingdom"
"13863",157.104166666667,4,1239.55,309.8875,7.9,553,0,"United Kingdom",1,0,3,"United Kingdom"
"13864",296,1,662.4,662.4,192,192,1,"United Kingdom",1,0,1,"United Kingdom"
"13865",46.0597222222222,3,383.34,127.78,6.69565217391304,154,0,"United Kingdom",0,0,3,"United Kingdom"
"13867",127.806944444444,1,138.85,138.85,3.875,31,0,"United Kingdom",0,0,3,"United Kingdom"
